Year,Experiment,Site,Burn Trt,Watershed,Block,Plot,spnum,June,August,Comments
2024,Ghost Fire,Konza,Annual,1D,A,1,2,,20,
2024,Ghost Fire,Konza,Annual,1D,A,1,3,,15,
2024,Ghost Fire,Konza,Annual,1D,A,1,4,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,5,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,14,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,11,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,12,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,15,,40,
2024,Ghost Fire,Konza,Annual,1D,A,1,17,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,18,,50,
2024,Ghost Fire,Konza,Annual,1D,A,1,21,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,23,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,34,2,1,
2024,Ghost Fire,Konza,Annual,1D,A,1,33,1,,
2024,Ghost Fire,Konza,Annual,1D,A,1,165,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,46,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,40,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,56,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,55,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,58,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,59,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,60,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,66,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,70,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,106,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,300,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,86,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,90,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,143,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,102,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,111,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,117,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,234,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,42,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,120,8,30,
2024,Ghost Fire,Konza,Annual,1D,A,1,121,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,125,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,127,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,128,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,130,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,140,,,
2024,Ghost Fire,Konza,Annual,1D,A,1,147,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,2,,30,
2024,Ghost Fire,Konza,Annual,1D,A,2,3,,8,
2024,Ghost Fire,Konza,Annual,1D,A,2,4,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,5,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,14,2,3,
2024,Ghost Fire,Konza,Annual,1D,A,2,11,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,12,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,15,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,17,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,18,,45,
2024,Ghost Fire,Konza,Annual,1D,A,2,21,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,23,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,34,1,2,
2024,Ghost Fire,Konza,Annual,1D,A,2,33,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,165,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,46,,7,
2024,Ghost Fire,Konza,Annual,1D,A,2,40,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,56,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,55,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,58,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,59,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,60,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,66,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,70,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,106,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,300,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,86,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,90,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,143,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,102,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,111,5,7,
2024,Ghost Fire,Konza,Annual,1D,A,2,117,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,234,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,42,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,120,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,121,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,125,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,127,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,128,,6,
2024,Ghost Fire,Konza,Annual,1D,A,2,130,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,140,,,
2024,Ghost Fire,Konza,Annual,1D,A,2,147,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,2,,20,
2024,Ghost Fire,Konza,Annual,1D,A,3,3,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,4,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,5,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,14,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,11,,2,
2024,Ghost Fire,Konza,Annual,1D,A,3,12,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,15,,50,
2024,Ghost Fire,Konza,Annual,1D,A,3,17,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,18,,1,
2024,Ghost Fire,Konza,Annual,1D,A,3,21,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,23,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,34,,1,
2024,Ghost Fire,Konza,Annual,1D,A,3,33,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,165,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,46,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,40,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,56,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,55,,1,
2024,Ghost Fire,Konza,Annual,1D,A,3,58,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,59,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,60,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,66,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,70,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,106,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,300,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,86,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,90,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,143,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,102,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,111,2,4,
2024,Ghost Fire,Konza,Annual,1D,A,3,117,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,234,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,42,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,120,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,121,,6,
2024,Ghost Fire,Konza,Annual,1D,A,3,125,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,127,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,128,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,130,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,140,,,
2024,Ghost Fire,Konza,Annual,1D,A,3,147,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,2,,20,
2024,Ghost Fire,Konza,Annual,1D,A,4,3,,70,
2024,Ghost Fire,Konza,Annual,1D,A,4,4,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,5,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,14,1,3,
2024,Ghost Fire,Konza,Annual,1D,A,4,11,,5,
2024,Ghost Fire,Konza,Annual,1D,A,4,12,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,15,,35,
2024,Ghost Fire,Konza,Annual,1D,A,4,17,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,18,,20,
2024,Ghost Fire,Konza,Annual,1D,A,4,21,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,23,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,34,5,2,
2024,Ghost Fire,Konza,Annual,1D,A,4,33,1,,
2024,Ghost Fire,Konza,Annual,1D,A,4,165,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,46,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,40,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,56,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,55,1,1,
2024,Ghost Fire,Konza,Annual,1D,A,4,58,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,59,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,60,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,66,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,70,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,106,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,300,1,,
2024,Ghost Fire,Konza,Annual,1D,A,4,86,,20,
2024,Ghost Fire,Konza,Annual,1D,A,4,90,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,143,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,102,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,111,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,117,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,234,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,42,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,120,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,121,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,125,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,127,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,128,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,130,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,140,,,
2024,Ghost Fire,Konza,Annual,1D,A,4,147,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,2,,5,
2024,Ghost Fire,Konza,Annual,1D,A,5,3,,90,
2024,Ghost Fire,Konza,Annual,1D,A,5,4,,4,
2024,Ghost Fire,Konza,Annual,1D,A,5,5,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,14,4,6,
2024,Ghost Fire,Konza,Annual,1D,A,5,11,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,12,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,15,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,17,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,18,,10,
2024,Ghost Fire,Konza,Annual,1D,A,5,21,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,23,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,34,2,,
2024,Ghost Fire,Konza,Annual,1D,A,5,33,1,,
2024,Ghost Fire,Konza,Annual,1D,A,5,165,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,46,,1,
2024,Ghost Fire,Konza,Annual,1D,A,5,40,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,56,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,55,1,1,
2024,Ghost Fire,Konza,Annual,1D,A,5,58,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,59,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,60,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,66,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,70,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,106,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,300,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,86,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,90,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,143,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,102,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,111,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,117,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,234,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,42,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,120,1,1,
2024,Ghost Fire,Konza,Annual,1D,A,5,121,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,125,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,127,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,128,,8,
2024,Ghost Fire,Konza,Annual,1D,A,5,130,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,140,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,147,,,
2024,Ghost Fire,Konza,Annual,1D,A,5,123,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,2,,15,
2024,Ghost Fire,Konza,Annual,1D,A,6,3,,70,
2024,Ghost Fire,Konza,Annual,1D,A,6,4,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,5,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,14,1,1,
2024,Ghost Fire,Konza,Annual,1D,A,6,11,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,12,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,15,,8,
2024,Ghost Fire,Konza,Annual,1D,A,6,17,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,18,,10,
2024,Ghost Fire,Konza,Annual,1D,A,6,21,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,23,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,34,3,1,
2024,Ghost Fire,Konza,Annual,1D,A,6,33,1,1,
2024,Ghost Fire,Konza,Annual,1D,A,6,165,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,46,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,40,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,56,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,55,1,1,
2024,Ghost Fire,Konza,Annual,1D,A,6,58,,1,
2024,Ghost Fire,Konza,Annual,1D,A,6,59,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,60,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,66,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,70,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,106,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,300,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,86,,2,
2024,Ghost Fire,Konza,Annual,1D,A,6,90,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,143,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,102,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,111,1,,
2024,Ghost Fire,Konza,Annual,1D,A,6,117,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,234,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,42,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,120,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,121,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,125,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,127,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,128,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,130,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,140,,,
2024,Ghost Fire,Konza,Annual,1D,A,6,147,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,2,,2,
2024,Ghost Fire,Konza,Annual,1D,B,1,3,,12,
2024,Ghost Fire,Konza,Annual,1D,B,1,4,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,5,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,14,1,5,
2024,Ghost Fire,Konza,Annual,1D,B,1,11,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,12,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,15,,90,
2024,Ghost Fire,Konza,Annual,1D,B,1,17,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,18,,18,
2024,Ghost Fire,Konza,Annual,1D,B,1,21,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,23,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,34,1,2,
2024,Ghost Fire,Konza,Annual,1D,B,1,33,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,165,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,46,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,40,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,56,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,55,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,58,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,59,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,60,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,66,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,70,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,106,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,300,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,86,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,90,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,143,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,102,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,111,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,117,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,234,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,42,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,120,1,2,
2024,Ghost Fire,Konza,Annual,1D,B,1,121,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,125,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,127,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,128,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,130,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,140,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,147,,,
2024,Ghost Fire,Konza,Annual,1D,B,1,49,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,2,,30,
2024,Ghost Fire,Konza,Annual,1D,B,2,3,,5,
2024,Ghost Fire,Konza,Annual,1D,B,2,4,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,5,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,14,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,11,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,12,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,15,,25,
2024,Ghost Fire,Konza,Annual,1D,B,2,17,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,18,,40,
2024,Ghost Fire,Konza,Annual,1D,B,2,21,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,23,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,34,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,33,1,,
2024,Ghost Fire,Konza,Annual,1D,B,2,165,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,46,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,40,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,56,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,55,1,1,
2024,Ghost Fire,Konza,Annual,1D,B,2,58,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,59,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,60,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,66,28,32,
2024,Ghost Fire,Konza,Annual,1D,B,2,70,7,,
2024,Ghost Fire,Konza,Annual,1D,B,2,106,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,300,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,86,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,90,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,143,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,102,,1,
2024,Ghost Fire,Konza,Annual,1D,B,2,111,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,117,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,234,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,42,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,120,2,3,
2024,Ghost Fire,Konza,Annual,1D,B,2,121,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,125,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,127,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,128,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,130,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,140,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,147,,,
2024,Ghost Fire,Konza,Annual,1D,B,2,49,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,2,,65,
2024,Ghost Fire,Konza,Annual,1D,B,3,3,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,4,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,5,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,14,,1,
2024,Ghost Fire,Konza,Annual,1D,B,3,11,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,12,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,15,,8,
2024,Ghost Fire,Konza,Annual,1D,B,3,17,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,18,,2,
2024,Ghost Fire,Konza,Annual,1D,B,3,21,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,23,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,34,1,,
2024,Ghost Fire,Konza,Annual,1D,B,3,33,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,165,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,46,,1,
2024,Ghost Fire,Konza,Annual,1D,B,3,40,,1,
2024,Ghost Fire,Konza,Annual,1D,B,3,56,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,55,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,58,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,59,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,60,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,66,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,70,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,106,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,300,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,86,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,90,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,143,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,102,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,111,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,117,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,234,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,42,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,120,1,3,
2024,Ghost Fire,Konza,Annual,1D,B,3,121,,5,
2024,Ghost Fire,Konza,Annual,1D,B,3,125,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,127,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,128,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,130,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,140,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,147,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,49,,,
2024,Ghost Fire,Konza,Annual,1D,B,3,litter,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,2,,10,
2024,Ghost Fire,Konza,Annual,1D,B,4,3,,85,
2024,Ghost Fire,Konza,Annual,1D,B,4,4,,1,
2024,Ghost Fire,Konza,Annual,1D,B,4,5,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,14,7,20,
2024,Ghost Fire,Konza,Annual,1D,B,4,11,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,12,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,15,,14,
2024,Ghost Fire,Konza,Annual,1D,B,4,17,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,18,,35,
2024,Ghost Fire,Konza,Annual,1D,B,4,21,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,23,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,34,2,,
2024,Ghost Fire,Konza,Annual,1D,B,4,33,1,,
2024,Ghost Fire,Konza,Annual,1D,B,4,165,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,46,,1,
2024,Ghost Fire,Konza,Annual,1D,B,4,40,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,56,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,55,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,58,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,59,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,60,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,66,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,70,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,106,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,300,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,86,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,90,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,143,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,102,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,111,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,117,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,234,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,42,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,120,1,,
2024,Ghost Fire,Konza,Annual,1D,B,4,121,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,125,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,127,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,128,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,130,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,140,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,147,,,
2024,Ghost Fire,Konza,Annual,1D,B,4,49,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,2,,12,
2024,Ghost Fire,Konza,Annual,1D,B,5,3,,90,
2024,Ghost Fire,Konza,Annual,1D,B,5,4,,8,
2024,Ghost Fire,Konza,Annual,1D,B,5,5,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,14,8,,
2024,Ghost Fire,Konza,Annual,1D,B,5,11,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,12,1,,
2024,Ghost Fire,Konza,Annual,1D,B,5,15,,8,
2024,Ghost Fire,Konza,Annual,1D,B,5,17,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,18,,18,
2024,Ghost Fire,Konza,Annual,1D,B,5,21,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,23,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,34,2,,
2024,Ghost Fire,Konza,Annual,1D,B,5,33,1,,
2024,Ghost Fire,Konza,Annual,1D,B,5,165,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,46,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,40,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,56,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,55,,,
2024,Ghost Fire,Konza,Annual,1D,B,5,58,,,
